epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,226.09,0.80789,0.38032,0.7959,0.98611,0.95158,0.98148,0.80804,0.69066,0.35519,0.79425,0.009373,0.009373,0.009373
21,237.339,0.80452,0.37567,0.79593,0.98854,0.95307,0.98188,0.82235,0.63071,0.33678,0.78977,0.00934,0.00934,0.00934
22,248.616,0.79513,0.37429,0.79509,0.98996,0.94692,0.98198,0.82618,0.62059,0.32813,0.78962,0.009307,0.009307,0.009307
23,259.884,0.79359,0.37184,0.79416,0.98708,0.95011,0.9824,0.81769,0.65098,0.3364,0.79235,0.009274,0.009274,0.009274
24,271.107,0.78708,0.3692,0.79321,0.98625,0.95133,0.98235,0.82096,0.6495,0.33561,0.78998,0.009241,0.009241,0.009241
25,282.338,0.77812,0.36652,0.79343,0.98842,0.94798,0.98263,0.823,0.63569,0.33031,0.78888,0.009208,0.009208,0.009208
26,293.68,0.77764,0.36482,0.7924,0.98771,0.95128,0.98326,0.82485,0.6341,0.32617,0.78999,0.009175,0.009175,0.009175
27,304.899,0.77097,0.36125,0.79315,0.98798,0.94762,0.98264,0.83,0.61912,0.32029,0.78935,0.009142,0.009142,0.009142
28,316.182,0.75996,0.35609,0.79176,0.99111,0.94866,0.9831,0.828,0.61824,0.32445,0.78726,0.009109,0.009109,0.009109
29,327.45,0.75474,0.35501,0.79136,0.9901,0.9538,0.98287,0.83249,0.61526,0.32118,0.78735,0.009076,0.009076,0.009076
30,338.748,0.75162,0.35182,0.79066,0.98545,0.95133,0.982,0.82418,0.6332,0.31845,0.7907,0.009043,0.009043,0.009043
31,350.06,0.74846,0.3514,0.79093,0.98894,0.95296,0.98351,0.83443,0.60194,0.31258,0.78798,0.00901,0.00901,0.00901
32,361.325,0.73959,0.34978,0.79061,0.9879,0.95441,0.98348,0.8308,0.62078,0.31573,0.78883,0.008977,0.008977,0.008977
33,372.541,0.73563,0.34715,0.7906,0.9886,0.95263,0.98152,0.82062,0.62261,0.31475,0.78807,0.008944,0.008944,0.008944
34,383.734,0.73516,0.34745,0.78936,0.98805,0.95073,0.98043,0.82857,0.60276,0.31209,0.78699,0.008911,0.008911,0.008911
35,394.949,0.73889,0.34615,0.78769,0.9908,0.94946,0.98231,0.83249,0.59855,0.3087,0.7848,0.008878,0.008878,0.008878
36,406.385,0.72761,0.3433,0.78809,0.98962,0.95218,0.98344,0.83837,0.58858,0.3064,0.78567,0.008845,0.008845,0.008845
37,417.649,0.72681,0.34083,0.78903,0.99296,0.95436,0.98348,0.83894,0.58789,0.30524,0.78538,0.008812,0.008812,0.008812
38,428.949,0.72291,0.33991,0.78682,0.99072,0.95444,0.98327,0.83708,0.5847,0.30449,0.78431,0.008779,0.008779,0.008779
39,440.195,0.72109,0.34059,0.78733,0.99085,0.95496,0.98344,0.83488,0.59573,0.30512,0.78561,0.008746,0.008746,0.008746
40,451.527,0.71997,0.33909,0.78721,0.99347,0.95514,0.98396,0.84592,0.57098,0.3018,0.7827,0.008713,0.008713,0.008713
41,462.839,0.71671,0.33877,0.78735,0.99135,0.95659,0.98381,0.84293,0.58017,0.3044,0.78292,0.00868,0.00868,0.00868
42,474.21,0.70781,0.33603,0.78702,0.99105,0.95447,0.98339,0.83941,0.57768,0.30045,0.78368,0.008647,0.008647,0.008647
43,485.382,0.71093,0.33674,0.78578,0.99126,0.95182,0.98341,0.83119,0.60908,0.30387,0.78622,0.008614,0.008614,0.008614
44,496.587,0.69807,0.33406,0.78422,0.99193,0.95737,0.98393,0.8439,0.57727,0.30439,0.78401,0.008581,0.008581,0.008581
45,507.888,0.70032,0.33305,0.78574,0.99017,0.9547,0.98366,0.84382,0.57486,0.30326,0.78233,0.008548,0.008548,0.008548
46,519.1,0.69719,0.33277,0.78507,0.99076,0.95586,0.98426,0.84595,0.56976,0.30199,0.78235,0.008515,0.008515,0.008515
47,530.609,0.69842,0.33123,0.78479,0.99261,0.95714,0.98462,0.848,0.56627,0.298,0.7824,0.008482,0.008482,0.008482
48,541.921,0.69203,0.3306,0.78469,0.9902,0.95858,0.98493,0.84852,0.56415,0.29698,0.78194,0.008449,0.008449,0.008449
49,553.237,0.68186,0.32768,0.78479,0.99278,0.95719,0.98438,0.84933,0.55973,0.29614,0.78105,0.008416,0.008416,0.008416
50,564.563,0.68614,0.32807,0.78484,0.99358,0.95374,0.98453,0.84528,0.56718,0.29394,0.78218,0.008383,0.008383,0.008383
51,575.892,0.68354,0.32762,0.78236,0.99242,0.95649,0.98448,0.84814,0.56251,0.29183,0.78189,0.00835,0.00835,0.00835
52,587.269,0.68276,0.32617,0.78376,0.9923,0.95768,0.9852,0.84995,0.56635,0.29722,0.78161,0.008317,0.008317,0.008317
53,598.555,0.68573,0.32671,0.78285,0.99481,0.95616,0.98523,0.85209,0.55519,0.29209,0.78093,0.008284,0.008284,0.008284
54,609.834,0.68402,0.32437,0.78331,0.99281,0.95846,0.98523,0.8512,0.55299,0.28975,0.78034,0.008251,0.008251,0.008251
55,621.1,0.67661,0.32457,0.7825,0.99361,0.95765,0.98529,0.85237,0.55874,0.29507,0.78103,0.008218,0.008218,0.008218
56,632.415,0.6674,0.32232,0.78256,0.99149,0.95508,0.98467,0.84757,0.56419,0.29184,0.78228,0.008185,0.008185,0.008185
57,643.678,0.66824,0.32078,0.78267,0.99379,0.95718,0.98527,0.85645,0.54498,0.28839,0.77884,0.008152,0.008152,0.008152
58,655.101,0.66794,0.31986,0.78201,0.99132,0.95813,0.98514,0.85368,0.54906,0.28793,0.77965,0.008119,0.008119,0.008119
59,666.327,0.66603,0.31802,0.78194,0.99341,0.95725,0.98528,0.85487,0.55143,0.28614,0.78067,0.008086,0.008086,0.008086
60,677.561,0.66153,0.31778,0.78204,0.99243,0.95781,0.98516,0.85558,0.54282,0.28676,0.77863,0.008053,0.008053,0.008053
61,688.743,0.66258,0.31793,0.78098,0.99261,0.95671,0.98468,0.85471,0.54798,0.2861,0.77982,0.00802,0.00802,0.00802
62,699.931,0.65758,0.31478,0.78175,0.99058,0.95871,0.98606,0.85404,0.54754,0.28317,0.77985,0.007987,0.007987,0.007987
63,711.132,0.65316,0.31417,0.78028,0.99264,0.96021,0.9867,0.85686,0.54745,0.28403,0.77996,0.007954,0.007954,0.007954
64,722.37,0.6566,0.31433,0.7819,0.99411,0.95808,0.98582,0.85561,0.54997,0.28239,0.78014,0.007921,0.007921,0.007921
65,733.465,0.64995,0.31346,0.78126,0.99456,0.95858,0.9862,0.85838,0.53722,0.28138,0.77943,0.007888,0.007888,0.007888
66,744.631,0.64854,0.31207,0.78022,0.99176,0.95886,0.98589,0.85769,0.53927,0.28085,0.77909,0.007855,0.007855,0.007855
67,755.809,0.64698,0.31231,0.78076,0.99179,0.95961,0.98547,0.85633,0.53734,0.28017,0.77865,0.007822,0.007822,0.007822
68,766.965,0.64724,0.31138,0.78051,0.993,0.95952,0.98609,0.86209,0.52836,0.27909,0.77841,0.007789,0.007789,0.007789
69,778.301,0.6385,0.30892,0.78015,0.9917,0.95731,0.98599,0.85881,0.53581,0.27903,0.77837,0.007756,0.007756,0.007756
70,789.562,0.6427,0.30921,0.77956,0.99308,0.9581,0.98603,0.85909,0.53524,0.27695,0.77872,0.007723,0.007723,0.007723
71,800.786,0.63537,0.30744,0.78022,0.99373,0.9581,0.98595,0.85926,0.52854,0.27576,0.7776,0.00769,0.00769,0.00769
72,811.995,0.6383,0.30773,0.77991,0.99021,0.95918,0.98568,0.85832,0.53104,0.27552,0.77828,0.007657,0.007657,0.007657
73,823.22,0.63622,0.30542,0.77965,0.99124,0.95943,0.98588,0.85945,0.53094,0.27444,0.77834,0.007624,0.007624,0.007624
74,834.574,0.63542,0.30578,0.77969,0.99269,0.95647,0.9855,0.86233,0.52132,0.27378,0.7774,0.007591,0.007591,0.007591
75,845.938,0.63387,0.30434,0.77959,0.99254,0.9562,0.9851,0.86135,0.52363,0.27206,0.77785,0.007558,0.007558,0.007558
76,857.152,0.6286,0.30455,0.77979,0.99089,0.95835,0.98592,0.86,0.52986,0.27428,0.77786,0.007525,0.007525,0.007525
77,868.366,0.63233,0.30454,0.77944,0.99276,0.96033,0.986,0.86483,0.51707,0.27128,0.77659,0.007492,0.007492,0.007492
78,879.576,0.63123,0.30312,0.77934,0.99101,0.95834,0.98607,0.86386,0.52131,0.27127,0.77742,0.007459,0.007459,0.007459
79,890.948,0.62341,0.30116,0.7781,0.99236,0.9572,0.98547,0.86131,0.52154,0.27152,0.7767,0.007426,0.007426,0.007426
80,902.187,0.63234,0.30324,0.77844,0.99355,0.95761,0.9859,0.86112,0.52644,0.27032,0.77788,0.007393,0.007393,0.007393
81,913.374,0.62055,0.29974,0.77937,0.99547,0.95616,0.98519,0.86238,0.52041,0.26896,0.77695,0.00736,0.00736,0.00736
82,924.576,0.61695,0.29888,0.77877,0.99051,0.96184,0.98634,0.86674,0.51464,0.26772,0.77647,0.007327,0.007327,0.007327
83,935.951,0.61691,0.29954,0.77804,0.98968,0.96124,0.98629,0.86509,0.51577,0.26734,0.77639,0.007294,0.007294,0.007294
84,963.237,0.61976,0.29863,0.77863,0.99096,0.96013,0.98574,0.86598,0.51278,0.2661,0.77621,0.007261,0.007261,0.007261
85,974.572,0.61809,0.29695,0.77899,0.99176,0.96063,0.98642,0.86538,0.51645,0.26673,0.77677,0.007228,0.007228,0.007228
86,985.824,0.60947,0.29559,0.77756,0.99328,0.96021,0.98627,0.86737,0.50836,0.26475,0.77577,0.007195,0.007195,0.007195
87,997.244,0.62014,0.29772,0.77766,0.99147,0.9618,0.98655,0.86797,0.50687,0.26339,0.77635,0.007162,0.007162,0.007162
88,1017.47,0.61174,0.29542,0.7777,0.99255,0.95773,0.98675,0.86548,0.51353,0.2641,0.77616,0.007129,0.007129,0.007129
89,1028.73,0.60955,0.29434,0.77869,0.99205,0.96009,0.9863,0.86704,0.51077,0.26399,0.77638,0.007096,0.007096,0.007096
90,1040.11,0.60796,0.29345,0.7775,0.99112,0.95967,0.98621,0.86582,0.50798,0.26379,0.77555,0.007063,0.007063,0.007063
91,1051.28,0.61036,0.29451,0.77761,0.9923,0.9616,0.98656,0.86931,0.5081,0.26126,0.77567,0.00703,0.00703,0.00703
92,1062.56,0.6033,0.29168,0.77664,0.9924,0.96057,0.98655,0.8686,0.50625,0.26281,0.77552,0.006997,0.006997,0.006997
93,1073.74,0.60213,0.29135,0.77736,0.99299,0.96069,0.98651,0.87023,0.50228,0.25904,0.77527,0.006964,0.006964,0.006964
94,1084.99,0.6051,0.29173,0.77756,0.99203,0.96147,0.98684,0.86861,0.50952,0.25935,0.77581,0.006931,0.006931,0.006931
95,1096.16,0.60093,0.29159,0.77657,0.99249,0.96118,0.9864,0.87118,0.50029,0.25855,0.77548,0.006898,0.006898,0.006898
96,1107.52,0.59518,0.28933,0.77718,0.99228,0.96045,0.98656,0.87142,0.49921,0.25954,0.775,0.006865,0.006865,0.006865
97,1118.8,0.59354,0.28891,0.77737,0.99209,0.96134,0.98683,0.87083,0.50253,0.25854,0.77542,0.006832,0.006832,0.006832
98,1130.08,0.60072,0.29057,0.77642,0.99113,0.9616,0.98684,0.86972,0.50169,0.25975,0.77509,0.006799,0.006799,0.006799
99,1141.3,0.60068,0.28996,0.77702,0.99064,0.96196,0.98654,0.86847,0.5058,0.25754,0.77574,0.006766,0.006766,0.006766
100,1152.54,0.59458,0.28657,0.77618,0.99136,0.9632,0.98735,0.87186,0.49686,0.2567,0.77442,0.006733,0.006733,0.006733
101,1163.91,0.5923,0.28766,0.77729,0.99316,0.95834,0.98663,0.87158,0.49612,0.25713,0.77475,0.0067,0.0067,0.0067
102,1175.22,0.59211,0.28591,0.77598,0.99336,0.96081,0.98669,0.87238,0.4943,0.25605,0.7745,0.006667,0.006667,0.006667
103,1186.54,0.59551,0.2859,0.77622,0.9927,0.96095,0.98667,0.86973,0.50124,0.25596,0.77522,0.006634,0.006634,0.006634
104,1197.72,0.5908,0.28621,0.77708,0.99228,0.96148,0.98676,0.87224,0.49547,0.25439,0.77452,0.006601,0.006601,0.006601
105,1209,0.58727,0.28544,0.7763,0.99376,0.95912,0.98689,0.87222,0.49477,0.25422,0.7744,0.006568,0.006568,0.006568
106,1220.25,0.58667,0.28477,0.77557,0.99165,0.96069,0.98663,0.87143,0.49408,0.25287,0.77436,0.006535,0.006535,0.006535
107,1231.62,0.58973,0.28508,0.77641,0.99351,0.9616,0.98666,0.87213,0.49511,0.25277,0.7746,0.006502,0.006502,0.006502
108,1242.87,0.58368,0.28377,0.77619,0.99228,0.96203,0.98669,0.87127,0.49641,0.25371,0.77478,0.006469,0.006469,0.006469
109,1254.17,0.58435,0.28216,0.77555,0.99323,0.96045,0.98697,0.87408,0.48921,0.2513,0.77423,0.006436,0.006436,0.006436
110,1265.48,0.58094,0.28128,0.77554,0.99264,0.96117,0.98702,0.87243,0.49372,0.25211,0.77441,0.006403,0.006403,0.006403
111,1276.81,0.57588,0.28019,0.77448,0.99265,0.9613,0.98672,0.87402,0.49043,0.25091,0.7739,0.00637,0.00637,0.00637
112,1288.08,0.58123,0.28178,0.77402,0.99249,0.96124,0.98661,0.87437,0.49123,0.25027,0.77397,0.006337,0.006337,0.006337
113,1299.57,0.57676,0.27898,0.77529,0.9924,0.96216,0.98699,0.87587,0.48533,0.25071,0.77341,0.006304,0.006304,0.006304
114,1310.93,0.579,0.28025,0.77487,0.99193,0.96051,0.98684,0.87379,0.48915,0.25005,0.77392,0.006271,0.006271,0.006271
115,1322.27,0.57071,0.27759,0.77511,0.99295,0.96051,0.9866,0.87305,0.49036,0.24877,0.77428,0.006238,0.006238,0.006238
116,1333.62,0.57455,0.27835,0.77563,0.99231,0.96021,0.98662,0.87588,0.48422,0.24791,0.77366,0.006205,0.006205,0.006205
117,1344.9,0.57435,0.27863,0.77495,0.99227,0.96135,0.98646,0.87571,0.48414,0.24715,0.77369,0.006172,0.006172,0.006172
118,1356.34,0.57015,0.27734,0.77569,0.9911,0.96172,0.98644,0.87492,0.48695,0.24723,0.77374,0.006139,0.006139,0.006139
119,1382.65,0.56982,0.27737,0.77486,0.99308,0.96194,0.98656,0.87505,0.48724,0.24755,0.77372,0.006106,0.006106,0.006106
120,1393.84,0.56923,0.27672,0.7744,0.99296,0.96185,0.98721,0.87632,0.48398,0.2458,0.77354,0.006073,0.006073,0.006073
121,1405.16,0.5688,0.27613,0.77378,0.99327,0.96212,0.98708,0.8771,0.4827,0.24585,0.77337,0.00604,0.00604,0.00604
122,1416.46,0.56435,0.2736,0.77393,0.99392,0.96106,0.98658,0.87714,0.48168,0.24493,0.77336,0.006007,0.006007,0.006007
123,1448.41,0.56677,0.27568,0.77436,0.99424,0.96069,0.9867,0.87721,0.47968,0.24485,0.77313,0.005974,0.005974,0.005974
124,1459.73,0.56751,0.27456,0.77457,0.99204,0.96296,0.98667,0.87769,0.47917,0.24453,0.773,0.005941,0.005941,0.005941
125,1471.06,0.56136,0.27322,0.77462,0.99348,0.9619,0.98693,0.87783,0.47805,0.24387,0.77307,0.005908,0.005908,0.005908
126,1482.38,0.56404,0.27356,0.77436,0.9931,0.9622,0.98703,0.87726,0.47983,0.24429,0.77332,0.005875,0.005875,0.005875
127,1493.58,0.55946,0.27172,0.77391,0.99377,0.96075,0.98686,0.87795,0.47836,0.24346,0.77297,0.005842,0.005842,0.005842
128,1504.79,0.55785,0.27243,0.77409,0.99313,0.96074,0.98686,0.87901,0.47676,0.2425,0.77288,0.005809,0.005809,0.005809
129,1516.17,0.5584,0.27102,0.77463,0.99191,0.96264,0.98731,0.87807,0.47805,0.24316,0.773,0.005776,0.005776,0.005776
130,1527.35,0.55708,0.27005,0.774,0.99425,0.96178,0.98706,0.87906,0.47625,0.24175,0.77294,0.005743,0.005743,0.005743
131,1538.62,0.55564,0.2701,0.77395,0.99462,0.96073,0.98686,0.8786,0.47677,0.24289,0.77275,0.00571,0.00571,0.00571
132,1549.8,0.5536,0.2698,0.77479,0.9932,0.96069,0.98697,0.87914,0.47499,0.24131,0.7726,0.005677,0.005677,0.005677
133,1561.02,0.55317,0.27012,0.77408,0.99369,0.96069,0.98681,0.87935,0.47556,0.24046,0.77294,0.005644,0.005644,0.005644
134,1572.32,0.55121,0.26882,0.77406,0.99441,0.96087,0.9868,0.87982,0.47359,0.2413,0.7724,0.005611,0.005611,0.005611
135,1583.52,0.55106,0.26854,0.77293,0.99437,0.95949,0.98677,0.87807,0.47684,0.24053,0.77289,0.005578,0.005578,0.005578
136,1594.78,0.55217,0.26886,0.77304,0.99492,0.96136,0.98719,0.88148,0.47024,0.23866,0.77217,0.005545,0.005545,0.005545
137,1606,0.55138,0.26717,0.77383,0.99338,0.9606,0.98665,0.87887,0.47396,0.23901,0.77243,0.005512,0.005512,0.005512
138,1617.17,0.5509,0.26705,0.77419,0.99295,0.96141,0.98727,0.88072,0.47035,0.23883,0.77234,0.005479,0.005479,0.005479
139,1628.38,0.5472,0.26631,0.77341,0.99351,0.9609,0.98724,0.87972,0.47035,0.23781,0.77245,0.005446,0.005446,0.005446
140,1639.71,0.54289,0.2643,0.77255,0.99349,0.96148,0.9872,0.88076,0.46943,0.23762,0.77228,0.005413,0.005413,0.005413
141,1650.88,0.54803,0.26639,0.77283,0.9937,0.9614,0.98751,0.88151,0.46891,0.23779,0.77205,0.00538,0.00538,0.00538
142,1662.16,0.54281,0.26428,0.7736,0.99175,0.96305,0.98739,0.88063,0.4701,0.23844,0.77228,0.005347,0.005347,0.005347
143,1673.41,0.54304,0.26402,0.77319,0.99351,0.96187,0.98743,0.88222,0.46651,0.23659,0.77209,0.005314,0.005314,0.005314
144,1684.73,0.54455,0.26501,0.7726,0.99245,0.96214,0.98721,0.88211,0.46772,0.23706,0.77211,0.005281,0.005281,0.005281
145,1695.94,0.54209,0.26334,0.77282,0.99226,0.9622,0.98711,0.88265,0.46519,0.2344,0.77192,0.005248,0.005248,0.005248
146,1707.37,0.54247,0.26379,0.77311,0.99302,0.96254,0.98777,0.883,0.46624,0.23549,0.77196,0.005215,0.005215,0.005215
147,1718.69,0.53716,0.26124,0.77332,0.99393,0.9619,0.98749,0.88239,0.46577,0.23566,0.77182,0.005182,0.005182,0.005182
148,1729.99,0.53856,0.26245,0.773,0.99326,0.96163,0.98696,0.88174,0.4659,0.23418,0.77188,0.005149,0.005149,0.005149
149,1741.24,0.53659,0.26121,0.7734,0.99486,0.95924,0.98683,0.88101,0.46618,0.2355,0.7717,0.005116,0.005116,0.005116
150,1752.47,0.53792,0.26144,0.77197,0.99432,0.96063,0.98741,0.88189,0.46515,0.23471,0.77166,0.005083,0.005083,0.005083
151,1763.83,0.53382,0.26006,0.77268,0.994,0.96086,0.98751,0.88304,0.463,0.23423,0.77146,0.00505,0.00505,0.00505
152,1775.11,0.53336,0.2598,0.77226,0.99448,0.96172,0.98755,0.88318,0.46362,0.23388,0.77162,0.005017,0.005017,0.005017
153,1803.1,0.53164,0.25913,0.77229,0.99432,0.96124,0.98746,0.88356,0.46311,0.23297,0.77163,0.004984,0.004984,0.004984
154,1814.45,0.53667,0.25968,0.77297,0.99323,0.96184,0.98718,0.88258,0.46414,0.23361,0.77146,0.004951,0.004951,0.004951
155,1825.56,0.52829,0.25772,0.77267,0.99438,0.96203,0.98731,0.8842,0.45976,0.23226,0.77131,0.004918,0.004918,0.004918
156,1836.97,0.52713,0.25661,0.77211,0.99414,0.96262,0.98738,0.88436,0.46042,0.23161,0.77129,0.004885,0.004885,0.004885
157,1868.79,0.53157,0.25877,0.77179,0.99318,0.96389,0.98749,0.88491,0.45914,0.23154,0.77101,0.004852,0.004852,0.004852
158,1880.18,0.52936,0.25752,0.77175,0.99447,0.96196,0.9872,0.88371,0.45927,0.23095,0.77105,0.004819,0.004819,0.004819
159,1891.59,0.52415,0.25668,0.77133,0.99359,0.96343,0.98753,0.88487,0.45805,0.23067,0.77106,0.004786,0.004786,0.004786
160,1923.46,0.52643,0.25615,0.77155,0.99414,0.96205,0.98732,0.88383,0.45997,0.23063,0.77116,0.004753,0.004753,0.004753
161,1934.83,0.52439,0.25621,0.77229,0.99483,0.96184,0.98738,0.88445,0.45739,0.23014,0.77109,0.00472,0.00472,0.00472
162,1946.13,0.51952,0.25401,0.77214,0.99363,0.96114,0.98716,0.88445,0.45775,0.22995,0.77107,0.004687,0.004687,0.004687
163,1957.42,0.52283,0.25516,0.77207,0.99314,0.96135,0.98721,0.884,0.45761,0.22983,0.77101,0.004654,0.004654,0.004654
164,1968.69,0.52615,0.25513,0.77144,0.99419,0.96136,0.9874,0.88397,0.45817,0.22907,0.77105,0.004621,0.004621,0.004621
165,1980.02,0.52165,0.25396,0.77171,0.99494,0.96171,0.98752,0.88507,0.45574,0.22836,0.77078,0.004588,0.004588,0.004588
166,1991.25,0.52139,0.25404,0.77223,0.99488,0.96149,0.98724,0.88495,0.45649,0.22872,0.77088,0.004555,0.004555,0.004555
167,2002.53,0.51963,0.25417,0.77143,0.99476,0.96057,0.98715,0.88504,0.45604,0.22871,0.77091,0.004522,0.004522,0.004522
168,2013.73,0.52161,0.25401,0.7722,0.99506,0.96135,0.98725,0.88613,0.45623,0.22886,0.77074,0.004489,0.004489,0.004489
169,2025.08,0.51887,0.25214,0.77113,0.99457,0.96138,0.98726,0.88492,0.45779,0.22877,0.77079,0.004456,0.004456,0.004456
170,2036.38,0.51762,0.25212,0.77126,0.99462,0.96142,0.98771,0.88576,0.45678,0.22815,0.77074,0.004423,0.004423,0.004423
171,2047.72,0.51303,0.2503,0.77121,0.99563,0.96039,0.98734,0.886,0.45485,0.22729,0.77064,0.00439,0.00439,0.00439
172,2059.15,0.51525,0.25064,0.77158,0.99517,0.96039,0.98715,0.88718,0.4525,0.22675,0.77049,0.004357,0.004357,0.004357
173,2070.47,0.51232,0.25097,0.77048,0.99481,0.96144,0.98729,0.88706,0.45264,0.22731,0.77043,0.004324,0.004324,0.004324
174,2081.77,0.51006,0.24954,0.77229,0.99488,0.96057,0.9874,0.88696,0.45376,0.22697,0.77044,0.004291,0.004291,0.004291
175,2109.64,0.51169,0.24936,0.771,0.99537,0.96032,0.98742,0.8866,0.45304,0.22655,0.77039,0.004258,0.004258,0.004258
176,2120.82,0.50858,0.24874,0.77129,0.99534,0.96112,0.98762,0.88645,0.45355,0.2265,0.77029,0.004225,0.004225,0.004225
177,2132.25,0.50855,0.24866,0.77134,0.99425,0.96096,0.9873,0.88689,0.45029,0.2256,0.77018,0.004192,0.004192,0.004192
178,2168.54,0.50681,0.24756,0.77062,0.99425,0.96076,0.9872,0.88658,0.45279,0.22637,0.77035,0.004159,0.004159,0.004159
179,2179.82,0.51346,0.24835,0.77123,0.99516,0.96093,0.98752,0.88702,0.45114,0.22526,0.77025,0.004126,0.004126,0.004126
180,2190.9,0.50649,0.24691,0.77108,0.99463,0.96174,0.98733,0.88799,0.44783,0.22424,0.77006,0.004093,0.004093,0.004093
181,2202.17,0.50302,0.24691,0.77085,0.9952,0.96154,0.98731,0.88748,0.44952,0.22446,0.77021,0.00406,0.00406,0.00406
182,2213.4,0.50814,0.24663,0.77028,0.99537,0.96178,0.98714,0.88847,0.44803,0.22344,0.76993,0.004027,0.004027,0.004027
183,2224.71,0.50676,0.24744,0.77051,0.9955,0.96171,0.98722,0.88781,0.44894,0.22439,0.76995,0.003994,0.003994,0.003994
184,2235.94,0.50509,0.24545,0.77047,0.99558,0.9613,0.987,0.88834,0.44716,0.22306,0.76993,0.003961,0.003961,0.003961
185,2247.15,0.5033,0.2459,0.77064,0.99575,0.96092,0.98691,0.88903,0.44616,0.22285,0.76978,0.003928,0.003928,0.003928
186,2258.41,0.50203,0.24555,0.77009,0.99649,0.96066,0.98702,0.8886,0.44619,0.2223,0.76989,0.003895,0.003895,0.003895
187,2269.66,0.49927,0.24418,0.7707,0.99574,0.96065,0.98722,0.88929,0.44537,0.22126,0.76981,0.003862,0.003862,0.003862
188,2281.05,0.49954,0.2443,0.77033,0.99599,0.96051,0.98714,0.88885,0.44654,0.22185,0.7699,0.003829,0.003829,0.003829
189,2292.31,0.5011,0.24424,0.76993,0.99576,0.96075,0.98728,0.88942,0.44509,0.22172,0.76981,0.003796,0.003796,0.003796
190,2303.58,0.49991,0.24362,0.76971,0.99519,0.96155,0.98705,0.88934,0.44479,0.22193,0.7697,0.003763,0.003763,0.003763
191,2314.83,0.49831,0.2432,0.77017,0.99539,0.9613,0.98712,0.8899,0.44428,0.22115,0.76974,0.00373,0.00373,0.00373
192,2326.06,0.49594,0.24231,0.76989,0.99432,0.96205,0.98729,0.88995,0.44411,0.2213,0.76964,0.003697,0.003697,0.003697
