epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,815.412,0.63944,0.30749,0.74562,0.88927,0.58666,0.67187,0.50519,0.52913,0.27565,0.74331,0.007888,0.007888,0.007888
66,826.165,0.63535,0.30613,0.74546,0.88929,0.5988,0.69318,0.50984,0.52747,0.27414,0.74335,0.007855,0.007855,0.007855
67,846.006,0.63665,0.30582,0.74531,0.90471,0.59611,0.68477,0.50848,0.53056,0.27485,0.74303,0.007822,0.007822,0.007822
68,856.793,0.63413,0.30506,0.7453,0.90185,0.59207,0.6811,0.50252,0.52595,0.27501,0.74276,0.007789,0.007789,0.007789
69,867.552,0.6288,0.30326,0.74514,0.8713,0.58737,0.67713,0.50454,0.53177,0.27435,0.74362,0.007756,0.007756,0.007756
70,907.617,0.63444,0.3027,0.74426,0.9012,0.61339,0.70128,0.51487,0.5252,0.27183,0.74243,0.007723,0.007723,0.007723
71,918.543,0.62582,0.30208,0.74472,0.86995,0.60566,0.686,0.5081,0.52376,0.27036,0.74332,0.00769,0.00769,0.00769
72,944.396,0.62832,0.30278,0.74425,0.8643,0.62242,0.69929,0.51549,0.52052,0.26856,0.74281,0.007657,0.007657,0.007657
73,955.22,0.62398,0.29965,0.7436,0.93014,0.59908,0.70588,0.50666,0.53138,0.26943,0.7433,0.007624,0.007624,0.007624
74,966.027,0.6232,0.29818,0.74406,0.92069,0.60842,0.70621,0.5165,0.51961,0.27021,0.74243,0.007591,0.007591,0.007591
75,976.871,0.6218,0.29856,0.74426,0.94219,0.60946,0.7036,0.5184,0.51567,0.26718,0.74258,0.007558,0.007558,0.007558
76,987.69,0.61652,0.29807,0.74361,0.89795,0.60592,0.69813,0.50705,0.52651,0.26778,0.7432,0.007525,0.007525,0.007525
77,998.708,0.6188,0.29759,0.74386,0.91404,0.60945,0.70256,0.51744,0.51907,0.26701,0.74211,0.007492,0.007492,0.007492
78,1009.66,0.62002,0.29651,0.74379,0.84493,0.62216,0.69695,0.50599,0.52289,0.26619,0.74227,0.007459,0.007459,0.007459
79,1020.71,0.61177,0.29572,0.74241,0.9052,0.60634,0.68981,0.51035,0.51128,0.26448,0.74147,0.007426,0.007426,0.007426
80,1031.74,0.61885,0.29614,0.74298,0.88704,0.62221,0.7116,0.51923,0.51909,0.2647,0.74248,0.007393,0.007393,0.007393
81,1042.79,0.60957,0.29528,0.7436,0.87476,0.61298,0.70049,0.51355,0.51104,0.26577,0.74157,0.00736,0.00736,0.00736
82,1053.84,0.60546,0.29326,0.74402,0.90113,0.60355,0.68549,0.51365,0.50695,0.26378,0.7408,0.007327,0.007327,0.007327
83,1064.96,0.60467,0.29263,0.74322,0.91431,0.60685,0.70162,0.51133,0.51135,0.26461,0.74127,0.007294,0.007294,0.007294
84,1076.01,0.60954,0.29304,0.74287,0.91398,0.61084,0.69596,0.51452,0.51735,0.26436,0.74192,0.007261,0.007261,0.007261
85,1087,0.60435,0.29087,0.7426,0.87465,0.60188,0.68661,0.50824,0.5071,0.26324,0.74073,0.007228,0.007228,0.007228
86,1098.06,0.5979,0.2887,0.74232,0.91978,0.60916,0.70498,0.51835,0.50681,0.25991,0.74155,0.007195,0.007195,0.007195
87,1109.08,0.6072,0.29172,0.74205,0.84909,0.62873,0.71538,0.52422,0.50309,0.26074,0.74077,0.007162,0.007162,0.007162
88,1120.17,0.60145,0.28999,0.74181,0.92525,0.61214,0.71491,0.52462,0.50353,0.25863,0.74086,0.007129,0.007129,0.007129
89,1131.35,0.59731,0.28789,0.74279,0.9173,0.61292,0.71241,0.5242,0.5096,0.25804,0.74144,0.007096,0.007096,0.007096
90,1142.41,0.59852,0.28816,0.74139,0.91349,0.60383,0.70786,0.52213,0.50628,0.25807,0.74089,0.007063,0.007063,0.007063
91,1153.51,0.59724,0.28867,0.74238,0.92328,0.61554,0.70867,0.51795,0.50398,0.2574,0.74079,0.00703,0.00703,0.00703
92,1164.58,0.59098,0.28546,0.74164,0.92263,0.60957,0.71427,0.52563,0.50594,0.25684,0.74118,0.006997,0.006997,0.006997
93,1175.7,0.58926,0.2864,0.74198,0.93611,0.60725,0.70456,0.5208,0.49945,0.25577,0.74069,0.006964,0.006964,0.006964
94,1186.75,0.59398,0.28535,0.74269,0.8989,0.61717,0.705,0.52185,0.495,0.25501,0.74026,0.006931,0.006931,0.006931
95,1197.9,0.5879,0.28493,0.74157,0.70303,0.65475,0.72179,0.52834,0.49547,0.25473,0.74028,0.006898,0.006898,0.006898
96,1208.95,0.58406,0.2826,0.74144,0.87827,0.6079,0.68975,0.51701,0.4962,0.25348,0.73998,0.006865,0.006865,0.006865
97,1220.03,0.58271,0.28282,0.74247,0.88454,0.60703,0.69103,0.5176,0.50128,0.25453,0.74065,0.006832,0.006832,0.006832
98,1231.06,0.58719,0.28318,0.74135,0.88033,0.59737,0.68531,0.51723,0.49626,0.25356,0.74035,0.006799,0.006799,0.006799
99,1242.11,0.58718,0.28291,0.74148,0.94643,0.60974,0.70912,0.52471,0.49201,0.25064,0.74005,0.006766,0.006766,0.006766
100,1253.16,0.58342,0.28276,0.74104,0.94036,0.6032,0.70479,0.51696,0.4884,0.25157,0.73941,0.006733,0.006733,0.006733
101,1264.34,0.58244,0.28216,0.7419,0.92215,0.60417,0.70315,0.51962,0.49522,0.25228,0.74,0.0067,0.0067,0.0067
102,1275.38,0.58125,0.28075,0.74087,0.73653,0.64194,0.70539,0.53065,0.49355,0.25014,0.73978,0.006667,0.006667,0.006667
103,1286.47,0.58201,0.28059,0.74097,0.90035,0.62396,0.72015,0.53013,0.49109,0.24899,0.73969,0.006634,0.006634,0.006634
104,1297.6,0.57785,0.27928,0.74116,0.88431,0.62748,0.71706,0.52569,0.48833,0.24881,0.73948,0.006601,0.006601,0.006601
105,1308.62,0.57442,0.27775,0.73973,0.84473,0.63219,0.71135,0.5247,0.48939,0.24827,0.73954,0.006568,0.006568,0.006568
106,1319.62,0.57358,0.27816,0.74069,0.89849,0.62862,0.71892,0.52558,0.48872,0.24933,0.73941,0.006535,0.006535,0.006535
107,1330.72,0.57843,0.27801,0.741,0.8901,0.61241,0.70521,0.53226,0.48568,0.24881,0.73924,0.006502,0.006502,0.006502
108,1341.75,0.57066,0.27716,0.74129,0.86178,0.62201,0.70428,0.52057,0.48612,0.24786,0.7393,0.006469,0.006469,0.006469
109,1352.75,0.57018,0.27579,0.7404,0.83003,0.63817,0.71422,0.53197,0.4838,0.2454,0.73931,0.006436,0.006436,0.006436
110,1363.76,0.56998,0.27511,0.74012,0.68773,0.66502,0.72094,0.53434,0.48625,0.24625,0.73938,0.006403,0.006403,0.006403
111,1374.8,0.56417,0.27388,0.73988,0.89388,0.63244,0.72602,0.5362,0.4809,0.24581,0.73877,0.00637,0.00637,0.00637
112,1385.83,0.56985,0.27494,0.73908,0.69183,0.66521,0.71803,0.52963,0.48393,0.24516,0.73898,0.006337,0.006337,0.006337
113,1396.95,0.56583,0.27358,0.73995,0.77214,0.65051,0.71622,0.53196,0.48152,0.24639,0.73876,0.006304,0.006304,0.006304
114,1407.94,0.56728,0.27418,0.73948,0.91681,0.60526,0.70271,0.52634,0.48096,0.2453,0.73831,0.006271,0.006271,0.006271
115,1418.95,0.55755,0.27115,0.73921,0.90132,0.60811,0.69753,0.52531,0.47893,0.2442,0.73873,0.006238,0.006238,0.006238
116,1429.94,0.56125,0.2719,0.74007,0.67049,0.6653,0.70597,0.52966,0.47677,0.24242,0.73872,0.006205,0.006205,0.006205
117,1441.02,0.56371,0.27299,0.73934,0.66373,0.65168,0.69405,0.53,0.4781,0.24233,0.73875,0.006172,0.006172,0.006172
118,1452.09,0.55845,0.27046,0.73956,0.68931,0.66505,0.71511,0.53286,0.47857,0.2418,0.73852,0.006139,0.006139,0.006139
119,1463.24,0.55734,0.27038,0.7396,0.6934,0.6622,0.71719,0.53299,0.47795,0.24187,0.73863,0.006106,0.006106,0.006106
120,1474.31,0.55793,0.26965,0.7393,0.71326,0.66955,0.73622,0.54197,0.47929,0.24149,0.73863,0.006073,0.006073,0.006073
121,1485.4,0.55803,0.26966,0.73867,0.70399,0.65357,0.71697,0.53976,0.47555,0.24064,0.73819,0.00604,0.00604,0.00604
