epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,1791.8,0.50568,0.25948,0.78563,0.93415,0.76852,0.83968,0.64466,0.42789,0.22703,0.77999,0.00802,0.00802,0.00802
62,1821.13,0.50126,0.25818,0.78592,0.94574,0.76325,0.84037,0.65131,0.42605,0.22585,0.7798,0.007987,0.007987,0.007987
63,1850.41,0.49781,0.25731,0.78636,0.92004,0.77063,0.83938,0.65838,0.4211,0.22537,0.77869,0.007954,0.007954,0.007954
64,1879.74,0.49852,0.2574,0.78513,0.93039,0.76951,0.85454,0.67104,0.42347,0.22503,0.7792,0.007921,0.007921,0.007921
65,1909.06,0.49585,0.25467,0.78484,0.95659,0.77328,0.85884,0.67176,0.42306,0.2241,0.77923,0.007888,0.007888,0.007888
66,1938.47,0.49566,0.25475,0.78577,0.93775,0.77054,0.84517,0.66006,0.41994,0.22139,0.77942,0.007855,0.007855,0.007855
67,1967.83,0.49427,0.25599,0.78556,0.94779,0.7885,0.85775,0.66257,0.41685,0.22137,0.77875,0.007822,0.007822,0.007822
68,1997.21,0.49285,0.25409,0.78519,0.95568,0.78365,0.86655,0.66742,0.41927,0.22195,0.77881,0.007789,0.007789,0.007789
69,2026.54,0.48909,0.25231,0.78621,0.9504,0.7706,0.84419,0.66019,0.41819,0.21999,0.77926,0.007756,0.007756,0.007756
70,2055.86,0.49152,0.2534,0.78424,0.95979,0.77165,0.85014,0.66998,0.41694,0.2198,0.77916,0.007723,0.007723,0.007723
71,2085.15,0.48567,0.24993,0.78411,0.96631,0.76909,0.8597,0.67433,0.41467,0.21912,0.77827,0.00769,0.00769,0.00769
72,2114.47,0.48814,0.25167,0.78364,0.95543,0.77376,0.84661,0.66609,0.41397,0.2184,0.77817,0.007657,0.007657,0.007657
73,2143.77,0.48615,0.25111,0.78438,0.94695,0.7644,0.85012,0.66663,0.4163,0.21874,0.77865,0.007624,0.007624,0.007624
74,2173.13,0.48315,0.25018,0.78303,0.95184,0.7642,0.86403,0.68224,0.41246,0.21698,0.77803,0.007591,0.007591,0.007591
75,2202.57,0.48418,0.24983,0.78383,0.9498,0.75958,0.84325,0.6652,0.41018,0.21764,0.77804,0.007558,0.007558,0.007558
76,2231.85,0.48187,0.24839,0.78396,0.95862,0.76116,0.85118,0.66473,0.41261,0.21712,0.77824,0.007525,0.007525,0.007525
77,2261.23,0.48251,0.24849,0.78327,0.94953,0.76749,0.84059,0.66079,0.41152,0.21672,0.77812,0.007492,0.007492,0.007492
78,2290.63,0.48069,0.24884,0.78296,0.93576,0.76889,0.84001,0.65734,0.40911,0.21572,0.77755,0.007459,0.007459,0.007459
79,2319.99,0.47709,0.24565,0.78352,0.93926,0.77915,0.8465,0.66893,0.40803,0.21443,0.77794,0.007426,0.007426,0.007426
80,2349.32,0.4807,0.24757,0.78336,0.93418,0.77491,0.84725,0.66435,0.4073,0.21348,0.77756,0.007393,0.007393,0.007393
81,2378.6,0.47625,0.24474,0.78419,0.96006,0.77283,0.85923,0.67679,0.40939,0.21383,0.77805,0.00736,0.00736,0.00736
82,2408.1,0.47186,0.24386,0.78266,0.92286,0.76539,0.83309,0.65482,0.40715,0.21384,0.77725,0.007327,0.007327,0.007327
83,2437.5,0.47261,0.24319,0.78364,0.95709,0.76548,0.84957,0.66794,0.4059,0.21276,0.77739,0.007294,0.007294,0.007294
84,2466.87,0.47294,0.24457,0.78303,0.95152,0.78468,0.85194,0.66822,0.40396,0.2123,0.77707,0.007261,0.007261,0.007261
85,2496.18,0.46933,0.24311,0.78166,0.9156,0.76858,0.82826,0.65782,0.4056,0.21186,0.77704,0.007228,0.007228,0.007228
86,2525.59,0.46717,0.23994,0.78219,0.95606,0.77306,0.84255,0.66315,0.40249,0.20954,0.77691,0.007195,0.007195,0.007195
87,2554.96,0.47229,0.24377,0.78166,0.94778,0.77564,0.85596,0.67638,0.4017,0.20983,0.77646,0.007162,0.007162,0.007162
88,2584.34,0.4689,0.24163,0.78215,0.96441,0.78348,0.86834,0.68562,0.40467,0.211,0.77758,0.007129,0.007129,0.007129
89,2613.74,0.4657,0.24029,0.78291,0.95399,0.78327,0.86281,0.68057,0.40614,0.21103,0.77765,0.007096,0.007096,0.007096
90,2643.09,0.46499,0.23939,0.78219,0.95063,0.76858,0.86006,0.68045,0.40166,0.20864,0.77654,0.007063,0.007063,0.007063
91,2672.54,0.46596,0.23975,0.78241,0.94652,0.77389,0.84034,0.66615,0.40019,0.20863,0.77671,0.00703,0.00703,0.00703
92,2701.8,0.46175,0.23847,0.78164,0.93226,0.77169,0.84484,0.67329,0.39968,0.2076,0.77671,0.006997,0.006997,0.006997
93,2731.22,0.46103,0.23758,0.78218,0.94416,0.76865,0.85637,0.67603,0.39899,0.20768,0.77678,0.006964,0.006964,0.006964
94,2760.61,0.46266,0.23852,0.78198,0.97139,0.78236,0.86213,0.68169,0.39731,0.20615,0.77669,0.006931,0.006931,0.006931
95,2789.95,0.45911,0.23607,0.78155,0.97451,0.76885,0.84248,0.6674,0.39808,0.20693,0.77618,0.006898,0.006898,0.006898
96,2819.23,0.45605,0.23551,0.78084,0.95498,0.77175,0.84037,0.66663,0.39845,0.2063,0.77672,0.006865,0.006865,0.006865
97,2848.59,0.45658,0.23426,0.78263,0.96814,0.77509,0.85383,0.67853,0.39479,0.20392,0.77597,0.006832,0.006832,0.006832
98,2877.98,0.45833,0.23578,0.78094,0.93782,0.77636,0.83884,0.66449,0.39652,0.20627,0.77603,0.006799,0.006799,0.006799
99,2907.28,0.45574,0.23442,0.78091,0.9498,0.7697,0.84166,0.66564,0.39627,0.20523,0.7762,0.006766,0.006766,0.006766
100,2936.61,0.456,0.23497,0.78047,0.95442,0.77417,0.84687,0.67369,0.39284,0.20381,0.77555,0.006733,0.006733,0.006733
101,2965.98,0.45344,0.23369,0.78135,0.94803,0.76756,0.84091,0.66667,0.39383,0.20322,0.77586,0.0067,0.0067,0.0067
102,2995.37,0.45138,0.23335,0.78072,0.9593,0.77375,0.84807,0.67431,0.38997,0.20351,0.77533,0.006667,0.006667,0.006667
103,3024.65,0.45235,0.23281,0.78034,0.96335,0.77565,0.86242,0.68448,0.39314,0.20312,0.77534,0.006634,0.006634,0.006634
104,3053.97,0.45255,0.23324,0.78155,0.95599,0.77491,0.84812,0.67677,0.39352,0.20378,0.77584,0.006601,0.006601,0.006601
105,3083.42,0.44907,0.23143,0.78145,0.96208,0.76646,0.84405,0.66723,0.39338,0.20286,0.77568,0.006568,0.006568,0.006568
106,3112.79,0.44851,0.23133,0.78064,0.95609,0.76858,0.84332,0.67489,0.39234,0.20218,0.77553,0.006535,0.006535,0.006535
107,3142.19,0.45023,0.23225,0.78078,0.96815,0.77561,0.87462,0.69209,0.39,0.20133,0.77549,0.006502,0.006502,0.006502
108,3171.6,0.44628,0.22901,0.77985,0.95585,0.76868,0.83576,0.66379,0.38955,0.20031,0.77542,0.006469,0.006469,0.006469
109,3201.06,0.4453,0.22949,0.78109,0.97055,0.77178,0.85403,0.68087,0.38849,0.20128,0.77532,0.006436,0.006436,0.006436
110,3230.54,0.44484,0.22957,0.77961,0.96587,0.77072,0.85573,0.68423,0.38817,0.19992,0.7751,0.006403,0.006403,0.006403
111,3259.94,0.44107,0.22666,0.78109,0.95728,0.76562,0.84006,0.67102,0.38603,0.19993,0.77472,0.00637,0.00637,0.00637
112,3289.24,0.44417,0.22756,0.77987,0.96412,0.77157,0.85903,0.68121,0.39014,0.19958,0.77555,0.006337,0.006337,0.006337
113,3318.66,0.44273,0.22747,0.78,0.95587,0.76994,0.84509,0.67695,0.38916,0.20017,0.77521,0.006304,0.006304,0.006304
114,3348.03,0.44194,0.22801,0.77972,0.96647,0.77286,0.83919,0.67744,0.38629,0.19785,0.77481,0.006271,0.006271,0.006271
115,3377.37,0.43739,0.22505,0.77981,0.97312,0.77187,0.85971,0.68741,0.38722,0.19857,0.77521,0.006238,0.006238,0.006238
116,3406.74,0.43762,0.22646,0.7795,0.9606,0.77805,0.85905,0.68915,0.38516,0.19817,0.77467,0.006205,0.006205,0.006205
117,3436.14,0.43856,0.22589,0.78045,0.94985,0.77801,0.8497,0.68456,0.38435,0.19697,0.77476,0.006172,0.006172,0.006172
118,3465.54,0.43544,0.22502,0.77941,0.97085,0.76551,0.83997,0.67038,0.38782,0.1984,0.77522,0.006139,0.006139,0.006139
119,3494.88,0.43671,0.22401,0.77992,0.96774,0.78007,0.85722,0.68189,0.38503,0.19657,0.77484,0.006106,0.006106,0.006106
120,3524.26,0.43315,0.22285,0.77915,0.94872,0.77283,0.84078,0.67334,0.3847,0.19659,0.7748,0.006073,0.006073,0.006073
121,3553.63,0.43322,0.22363,0.77876,0.96211,0.78552,0.8608,0.68782,0.38388,0.1956,0.77463,0.00604,0.00604,0.00604
122,3583.03,0.43107,0.22265,0.77832,0.96102,0.77926,0.85869,0.68486,0.38422,0.19657,0.77463,0.006007,0.006007,0.006007
123,3612.34,0.43225,0.22244,0.77899,0.9688,0.77558,0.85708,0.68516,0.38298,0.19561,0.7744,0.005974,0.005974,0.005974
124,3641.73,0.43474,0.22411,0.77938,0.96544,0.77609,0.84891,0.68009,0.38271,0.19525,0.77447,0.005941,0.005941,0.005941
125,3671.09,0.42825,0.22082,0.77827,0.96443,0.7729,0.856,0.68069,0.38284,0.19527,0.77457,0.005908,0.005908,0.005908
126,3700.44,0.43158,0.22202,0.77892,0.95447,0.76906,0.84806,0.68321,0.38117,0.19399,0.77443,0.005875,0.005875,0.005875
127,3729.81,0.42839,0.2196,0.77864,0.95536,0.7665,0.84688,0.67424,0.37931,0.19355,0.77371,0.005842,0.005842,0.005842
128,3759.14,0.42675,0.21959,0.77853,0.95631,0.776,0.85273,0.67941,0.38077,0.19392,0.77399,0.005809,0.005809,0.005809
129,3788.47,0.42666,0.21845,0.77817,0.95179,0.76868,0.84174,0.67572,0.38096,0.19399,0.77394,0.005776,0.005776,0.005776
130,3817.87,0.42666,0.21977,0.77946,0.94426,0.77079,0.83988,0.67473,0.38321,0.19447,0.77486,0.005743,0.005743,0.005743
131,3847.24,0.42428,0.21926,0.77793,0.93841,0.77394,0.84146,0.67877,0.37979,0.19267,0.77423,0.00571,0.00571,0.00571
132,3876.62,0.42463,0.21806,0.77857,0.95513,0.77073,0.84895,0.68367,0.37827,0.19291,0.77398,0.005677,0.005677,0.005677
133,3905.97,0.42377,0.21832,0.7783,0.95355,0.77128,0.84282,0.67901,0.37837,0.19205,0.77359,0.005644,0.005644,0.005644
134,3935.29,0.42281,0.2179,0.77868,0.96086,0.76858,0.83276,0.67366,0.37693,0.19155,0.77344,0.005611,0.005611,0.005611
135,3964.64,0.42191,0.21677,0.77794,0.9491,0.77383,0.84673,0.68182,0.37742,0.19153,0.77381,0.005578,0.005578,0.005578
136,3994.04,0.42204,0.21673,0.77813,0.95915,0.77388,0.84402,0.68043,0.37599,0.19039,0.77363,0.005545,0.005545,0.005545
137,4023.38,0.42037,0.21653,0.77757,0.9559,0.77799,0.84953,0.68472,0.37608,0.19064,0.77335,0.005512,0.005512,0.005512
138,4052.76,0.42129,0.21658,0.77792,0.96462,0.78243,0.85411,0.68381,0.37665,0.19137,0.77361,0.005479,0.005479,0.005479
139,4082.18,0.41906,0.21498,0.77828,0.97279,0.77906,0.84774,0.68491,0.37573,0.18918,0.77351,0.005446,0.005446,0.005446
140,4111.61,0.41624,0.2149,0.77767,0.97095,0.78005,0.84995,0.68601,0.37627,0.18997,0.77367,0.005413,0.005413,0.005413
141,4141.03,0.41811,0.21524,0.77767,0.97029,0.77524,0.85744,0.68966,0.37392,0.18977,0.77323,0.00538,0.00538,0.00538
142,4170.38,0.41558,0.21346,0.77781,0.95742,0.77543,0.85057,0.68554,0.37352,0.18912,0.77333,0.005347,0.005347,0.005347
143,4199.7,0.41524,0.21396,0.77675,0.96279,0.78133,0.84375,0.67743,0.37374,0.18878,0.77323,0.005314,0.005314,0.005314
144,4229.01,0.41528,0.21414,0.77742,0.96286,0.7798,0.85237,0.68514,0.37533,0.18913,0.77329,0.005281,0.005281,0.005281
145,4258.29,0.41386,0.21274,0.77762,0.96785,0.77965,0.85232,0.68677,0.37384,0.18842,0.77322,0.005248,0.005248,0.005248
146,4287.67,0.41345,0.21331,0.77698,0.96385,0.77938,0.85866,0.68998,0.37417,0.18913,0.77324,0.005215,0.005215,0.005215
147,4317.03,0.41171,0.2122,0.77704,0.95471,0.77957,0.85475,0.6872,0.37306,0.18774,0.77321,0.005182,0.005182,0.005182
148,4346.34,0.4116,0.2121,0.77617,0.9615,0.78253,0.8566,0.68999,0.37098,0.18666,0.77269,0.005149,0.005149,0.005149
149,4375.67,0.41178,0.21158,0.77711,0.95816,0.77912,0.84704,0.68524,0.37198,0.18727,0.77301,0.005116,0.005116,0.005116
150,4405.05,0.41104,0.2117,0.77738,0.95272,0.77488,0.84121,0.68211,0.37208,0.18701,0.77303,0.005083,0.005083,0.005083
151,4434.43,0.40688,0.20957,0.77748,0.96121,0.77811,0.84938,0.68929,0.37154,0.18663,0.77283,0.00505,0.00505,0.00505
152,4463.74,0.40956,0.21078,0.77663,0.95428,0.7782,0.8487,0.69072,0.371,0.18661,0.77281,0.005017,0.005017,0.005017
153,4493.03,0.40702,0.20941,0.77726,0.9627,0.78456,0.85126,0.69086,0.37014,0.18586,0.77274,0.004984,0.004984,0.004984
154,4522.52,0.40912,0.20943,0.77643,0.96217,0.77712,0.84934,0.68658,0.36984,0.18662,0.77247,0.004951,0.004951,0.004951
155,4551.92,0.405,0.20821,0.77719,0.96382,0.77357,0.8501,0.68926,0.36943,0.18515,0.77262,0.004918,0.004918,0.004918
156,4581.32,0.40289,0.20796,0.77592,0.95186,0.77002,0.84407,0.68315,0.36943,0.1855,0.77261,0.004885,0.004885,0.004885
157,4610.76,0.40464,0.20911,0.7758,0.95359,0.77609,0.85184,0.69179,0.36778,0.18446,0.77253,0.004852,0.004852,0.004852
158,4640.12,0.40334,0.20832,0.77577,0.95237,0.77712,0.848,0.68629,0.36715,0.18379,0.77246,0.004819,0.004819,0.004819
159,4669.55,0.4018,0.20697,0.77664,0.94704,0.78031,0.85191,0.68729,0.36775,0.18413,0.77248,0.004786,0.004786,0.004786
160,4698.92,0.4012,0.20628,0.77599,0.95253,0.78031,0.85196,0.68871,0.36721,0.18319,0.77263,0.004753,0.004753,0.004753
161,4728.36,0.40177,0.20596,0.77696,0.96004,0.77303,0.84817,0.68969,0.36782,0.18381,0.7726,0.00472,0.00472,0.00472
162,4757.77,0.39863,0.20449,0.7762,0.96388,0.77495,0.84095,0.68031,0.36784,0.18362,0.7725,0.004687,0.004687,0.004687
163,4787.13,0.3988,0.20503,0.77592,0.95929,0.77401,0.8429,0.68449,0.3692,0.18392,0.77255,0.004654,0.004654,0.004654
164,4816.44,0.40098,0.20623,0.77552,0.96384,0.7749,0.8533,0.69315,0.36807,0.18338,0.7724,0.004621,0.004621,0.004621
165,4845.78,0.39734,0.20454,0.77653,0.96445,0.77752,0.84857,0.69115,0.36791,0.183,0.77242,0.004588,0.004588,0.004588
166,4875.16,0.39855,0.20435,0.77596,0.9664,0.77926,0.85283,0.6947,0.36689,0.1823,0.77231,0.004555,0.004555,0.004555
167,4904.46,0.397,0.20479,0.77559,0.97229,0.78137,0.85016,0.69268,0.3665,0.18219,0.77223,0.004522,0.004522,0.004522
168,4933.72,0.39694,0.20335,0.77497,0.95972,0.77823,0.84619,0.69198,0.36704,0.18277,0.77237,0.004489,0.004489,0.004489
169,4963.15,0.39608,0.20385,0.775,0.95529,0.78107,0.84377,0.68579,0.36628,0.1815,0.77226,0.004456,0.004456,0.004456
170,4992.5,0.39603,0.20393,0.77496,0.96398,0.78705,0.85167,0.69464,0.36481,0.18115,0.77212,0.004423,0.004423,0.004423
171,5021.96,0.39311,0.20238,0.77527,0.9652,0.78287,0.84986,0.69047,0.36494,0.18125,0.77212,0.00439,0.00439,0.00439
172,5051.31,0.39371,0.20215,0.77601,0.97477,0.78348,0.86295,0.69937,0.36466,0.18146,0.77207,0.004357,0.004357,0.004357
173,5080.7,0.39192,0.20154,0.77544,0.96491,0.77926,0.84818,0.68897,0.3646,0.18114,0.77214,0.004324,0.004324,0.004324
174,5110.05,0.39013,0.20108,0.77585,0.97193,0.77395,0.84611,0.68817,0.36404,0.18118,0.772,0.004291,0.004291,0.004291
175,5139.47,0.39136,0.20104,0.77469,0.96957,0.77564,0.84934,0.6917,0.36341,0.18066,0.77206,0.004258,0.004258,0.004258
176,5168.89,0.39128,0.20148,0.77532,0.96864,0.77823,0.85348,0.69584,0.36369,0.1807,0.77206,0.004225,0.004225,0.004225
177,5198.26,0.38813,0.20109,0.775,0.96705,0.78338,0.8479,0.6917,0.36373,0.1803,0.77197,0.004192,0.004192,0.004192
178,5227.61,0.38716,0.19975,0.77492,0.96171,0.78242,0.84977,0.69184,0.36362,0.18042,0.77199,0.004159,0.004159,0.004159
179,5257.05,0.39174,0.2008,0.77483,0.95704,0.78182,0.8497,0.69052,0.3637,0.18018,0.77192,0.004126,0.004126,0.004126
180,5286.43,0.38899,0.19955,0.77509,0.95494,0.77673,0.84487,0.68576,0.36324,0.18006,0.77181,0.004093,0.004093,0.004093
181,5315.76,0.38546,0.19771,0.77548,0.95365,0.77715,0.84615,0.68932,0.36249,0.1796,0.77171,0.00406,0.00406,0.00406
182,5345.15,0.38677,0.19888,0.77493,0.95415,0.77926,0.84842,0.68833,0.36229,0.17925,0.77176,0.004027,0.004027,0.004027
183,5374.59,0.38659,0.19858,0.77433,0.95531,0.78122,0.85282,0.69287,0.36226,0.17889,0.77175,0.003994,0.003994,0.003994
184,5404.07,0.38644,0.19767,0.77467,0.95685,0.78351,0.85297,0.69248,0.36107,0.17826,0.77161,0.003961,0.003961,0.003961
185,5433.48,0.38512,0.19717,0.77413,0.94664,0.78115,0.84496,0.6894,0.36137,0.17839,0.77159,0.003928,0.003928,0.003928
186,5462.95,0.3827,0.19724,0.77409,0.94473,0.77798,0.84601,0.6903,0.36089,0.17873,0.77155,0.003895,0.003895,0.003895
187,5492.32,0.38319,0.19709,0.77488,0.9555,0.77848,0.85032,0.69491,0.35995,0.17761,0.7715,0.003862,0.003862,0.003862
188,5521.65,0.38116,0.19616,0.77438,0.95111,0.78008,0.84609,0.68974,0.36035,0.17748,0.77152,0.003829,0.003829,0.003829
189,5551.03,0.38349,0.1966,0.77462,0.95015,0.77603,0.84029,0.68545,0.36046,0.17773,0.77153,0.003796,0.003796,0.003796
190,5580.4,0.38273,0.19565,0.77405,0.95196,0.77803,0.84861,0.69034,0.36005,0.17792,0.77145,0.003763,0.003763,0.003763
191,5609.79,0.38171,0.19518,0.77465,0.95255,0.77715,0.84847,0.69211,0.35988,0.17732,0.7715,0.00373,0.00373,0.00373
