epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,1021.44,0.55079,0.29425,0.7922,0.93612,0.7916,0.83022,0.61719,0.25494,0.14689,0.44339,0.008845,0.008845,0.008845
37,1049.71,0.54533,0.2917,0.79251,0.92591,0.77685,0.82999,0.62342,0.26211,0.14537,0.44374,0.008812,0.008812,0.008812
38,1078.08,0.54652,0.28919,0.7916,0.97692,0.78732,0.8564,0.64819,0.25555,0.14984,0.44357,0.008779,0.008779,0.008779
39,1106.59,0.54148,0.2878,0.79117,0.95715,0.7933,0.83763,0.6353,0.25437,0.14767,0.44419,0.008746,0.008746,0.008746
40,1134.86,0.54068,0.28773,0.7909,0.95372,0.77405,0.85073,0.6385,0.25887,0.15532,0.44429,0.008713,0.008713,0.008713
41,1163.15,0.53829,0.28753,0.79053,0.92081,0.77399,0.81849,0.62723,0.25095,0.14351,0.44298,0.00868,0.00868,0.00868
42,1191.39,0.53091,0.28431,0.79055,0.93644,0.782,0.83783,0.64496,0.25128,0.19646,0.44271,0.008647,0.008647,0.008647
43,1219.59,0.53481,0.28538,0.79165,0.97164,0.78202,0.84129,0.64477,0.24936,0.17158,0.44241,0.008614,0.008614,0.008614
44,1247.9,0.53052,0.28186,0.78965,0.97633,0.7933,0.85066,0.63366,0.25078,0.16163,0.44284,0.008581,0.008581,0.008581
45,1276.39,0.52875,0.28242,0.78919,0.94127,0.76802,0.82617,0.63027,0.24714,0.14564,0.44203,0.008548,0.008548,0.008548
46,1304.67,0.5257,0.28109,0.78992,0.95204,0.7892,0.84366,0.63198,0.25323,0.37061,0.44321,0.008515,0.008515,0.008515
47,1332.95,0.52903,0.28119,0.78854,0.93936,0.76995,0.82058,0.62154,0.24614,0.14608,0.44202,0.008482,0.008482,0.008482
48,1361.26,0.52263,0.27754,0.78852,0.95105,0.79999,0.83765,0.64671,0.24683,0.20367,0.4425,0.008449,0.008449,0.008449
49,1389.4,0.51394,0.27515,0.78858,0.94649,0.77184,0.8252,0.6265,0.24539,0.14095,0.44197,0.008416,0.008416,0.008416
50,1417.64,0.51799,0.27558,0.78855,0.94475,0.76507,0.8249,0.62632,0.24921,0.17469,0.4427,0.008383,0.008383,0.008383
51,1446.06,0.51506,0.27436,0.78812,0.96858,0.77626,0.8358,0.64528,0.24419,0.13896,0.442,0.00835,0.00835,0.00835
52,1474.34,0.51599,0.27582,0.78862,0.95491,0.78068,0.83761,0.6415,0.24449,0.14362,0.44218,0.008317,0.008317,0.008317
53,1502.7,0.51268,0.27378,0.78755,0.95909,0.78809,0.84889,0.64469,0.24256,0.18717,0.44127,0.008284,0.008284,0.008284
54,1530.92,0.51353,0.27215,0.7879,0.95098,0.79028,0.8496,0.64521,0.24381,0.17071,0.44203,0.008251,0.008251,0.008251
55,1559.23,0.51045,0.2711,0.78716,0.96267,0.77994,0.82992,0.63262,0.24154,0.21363,0.44161,0.008218,0.008218,0.008218
56,1587.36,0.50764,0.27046,0.78704,0.93896,0.78718,0.84356,0.64223,0.24048,0.14658,0.44151,0.008185,0.008185,0.008185
57,1615.76,0.50609,0.26894,0.78714,0.9585,0.79797,0.84965,0.64617,0.23757,0.14035,0.44117,0.008152,0.008152,0.008152
58,1644.04,0.50234,0.2682,0.78709,0.93116,0.79797,0.84453,0.64147,0.24054,0.15954,0.44155,0.008119,0.008119,0.008119
59,1672.32,0.50324,0.26607,0.786,0.96796,0.79291,0.84271,0.64595,0.23915,0.15461,0.44126,0.008086,0.008086,0.008086
60,1700.61,0.49521,0.35698,0.78118,0.96293,0.79361,0.84739,0.64316,0.23965,0.22954,0.44141,0.008053,0.008053,0.008053
61,1728.86,0.50213,0.26688,0.78529,0.957,0.78939,0.86397,0.65219,0.23987,0.22318,0.44106,0.00802,0.00802,0.00802
62,1757.14,0.49687,0.26381,0.78648,0.93877,0.79582,0.83534,0.63185,0.23933,0.16537,0.44139,0.007987,0.007987,0.007987
63,1785.57,0.49103,0.26175,0.78605,0.95808,0.78538,0.85247,0.64737,0.239,0.14773,0.44143,0.007954,0.007954,0.007954
64,1813.86,0.49461,0.263,0.78471,0.96128,0.78613,0.84361,0.64204,0.23614,0.21491,0.44089,0.007921,0.007921,0.007921
65,1842.03,0.49072,0.25916,0.78499,0.95242,0.78949,0.8491,0.66391,0.23611,0.1382,0.44118,0.007888,0.007888,0.007888
66,1870.25,0.4928,0.26008,0.78559,0.93793,0.77105,0.82086,0.63318,0.23392,0.12833,0.44044,0.007855,0.007855,0.007855
67,1898.54,0.49502,0.26047,0.78618,0.93076,0.79882,0.85113,0.65977,0.23371,0.14777,0.44067,0.007822,0.007822,0.007822
68,1926.81,0.48762,0.25831,0.78512,0.94116,0.77897,0.8349,0.64121,0.23515,0.17591,0.44013,0.007789,0.007789,0.007789
69,1955.11,0.48598,0.25654,0.78719,0.95675,0.80636,0.85723,0.65475,0.23381,0.25348,0.44044,0.007756,0.007756,0.007756
70,1983.27,0.48702,0.25842,0.78488,0.96271,0.79521,0.85989,0.66427,0.23377,0.13281,0.44038,0.007723,0.007723,0.007723
71,2011.54,0.47828,0.25596,0.78405,0.93589,0.78693,0.83447,0.64434,0.23018,0.14058,0.44021,0.00769,0.00769,0.00769
72,2039.8,0.48077,0.25614,0.78327,0.92725,0.80207,0.84281,0.65794,0.23069,0.14391,0.44022,0.007657,0.007657,0.007657
73,2068.06,0.47961,0.25551,0.78466,0.97248,0.80428,0.85164,0.64328,0.23136,0.12779,0.44004,0.007624,0.007624,0.007624
74,2096.39,0.47913,0.25394,0.78379,0.9521,0.80056,0.8492,0.65294,0.23152,0.12854,0.43994,0.007591,0.007591,0.007591
75,2124.85,0.47906,0.2549,0.78366,0.95061,0.80434,0.85689,0.65933,0.22954,0.13355,0.44007,0.007558,0.007558,0.007558
76,2153.16,0.47441,0.25235,0.78421,0.96159,0.78842,0.85448,0.65518,0.22966,0.35149,0.44017,0.007525,0.007525,0.007525
77,2181.39,0.48144,0.25408,0.78376,0.97693,0.81116,0.87316,0.6673,0.22887,0.15088,0.43996,0.007492,0.007492,0.007492
78,2209.72,0.47865,0.25482,0.78359,0.96407,0.79764,0.853,0.6556,0.23001,0.23597,0.43986,0.007459,0.007459,0.007459
79,2237.94,0.473,0.25106,0.783,0.96087,0.79367,0.85918,0.6611,0.22953,0.12828,0.43982,0.007426,0.007426,0.007426
80,2266.24,0.47715,0.25124,0.78313,0.96676,0.79993,0.85505,0.65514,0.23024,0.14678,0.43989,0.007393,0.007393,0.007393
81,2294.62,0.46764,0.2483,0.78379,0.93965,0.78724,0.85861,0.6636,0.22982,0.4399,0.43983,0.00736,0.00736,0.00736
82,2322.85,0.47002,0.24819,0.78303,0.94795,0.8127,0.8574,0.65899,0.22863,0.16266,0.43991,0.007327,0.007327,0.007327
83,2351.11,0.4684,0.24873,0.78434,0.97199,0.79361,0.86171,0.66778,0.22865,0.13293,0.43958,0.007294,0.007294,0.007294
84,2379.43,0.46857,0.24811,0.78254,0.95468,0.79487,0.85387,0.65656,0.2287,0.17428,0.43946,0.007261,0.007261,0.007261
85,2407.73,0.46245,0.24702,0.78113,0.94253,0.79929,0.8686,0.67203,0.22572,0.14183,0.43924,0.007228,0.007228,0.007228
86,2436.09,0.46491,0.24634,0.78213,0.96234,0.78718,0.85235,0.66052,0.22578,0.13052,0.43928,0.007195,0.007195,0.007195
87,2464.49,0.46881,0.24822,0.78195,0.97953,0.80627,0.87567,0.67851,0.22712,0.13411,0.43964,0.007162,0.007162,0.007162
88,2492.75,0.4644,0.24584,0.78285,0.96082,0.81722,0.86001,0.66315,0.23233,0.12967,0.44029,0.007129,0.007129,0.007129
89,2521.03,0.46188,0.24335,0.78287,0.94405,0.79368,0.85176,0.65298,0.22565,0.14646,0.43975,0.007096,0.007096,0.007096
90,2549.34,0.46134,0.24365,0.78238,0.95245,0.8002,0.85196,0.66831,0.2236,0.13193,0.4392,0.007063,0.007063,0.007063
91,2577.66,0.46009,0.24378,0.78206,0.95549,0.7981,0.84726,0.66657,0.22531,0.15545,0.43969,0.00703,0.00703,0.00703
92,2605.97,0.4582,0.24378,0.7808,0.96162,0.80524,0.86544,0.66373,0.22479,0.1251,0.43958,0.006997,0.006997,0.006997
93,2634.4,0.45527,0.24219,0.78203,0.96373,0.7964,0.85821,0.66481,0.22285,0.12228,0.43903,0.006964,0.006964,0.006964
94,2662.75,0.45558,0.24622,0.77783,0.95375,0.80781,0.85866,0.67021,0.22272,0.12972,0.43933,0.006931,0.006931,0.006931
95,2691.04,0.4534,0.2413,0.78142,0.95158,0.79357,0.85543,0.66242,0.22389,0.12318,0.43902,0.006898,0.006898,0.006898
96,2719.25,0.45114,0.24061,0.78114,0.93118,0.79222,0.84768,0.66825,0.22316,0.12278,0.43882,0.006865,0.006865,0.006865
97,2747.49,0.45215,0.24017,0.78301,0.97892,0.79355,0.86045,0.67123,0.22043,0.13234,0.43884,0.006832,0.006832,0.006832
98,2775.86,0.45387,0.2399,0.78119,0.93389,0.80012,0.84411,0.65784,0.22252,0.14094,0.43899,0.006799,0.006799,0.006799
99,2804.25,0.45202,0.24101,0.77952,0.94465,0.80207,0.85972,0.66394,0.22096,0.12433,0.43898,0.006766,0.006766,0.006766
100,2832.52,0.45132,0.23867,0.7805,0.94177,0.79784,0.85105,0.66781,0.22253,0.12467,0.43871,0.006733,0.006733,0.006733
101,2860.83,0.45039,0.23798,0.78164,0.93843,0.79355,0.84327,0.6509,0.22417,0.1222,0.43957,0.0067,0.0067,0.0067
102,2889.09,0.44422,0.2368,0.78201,0.96492,0.80325,0.85822,0.66708,0.22147,0.12759,0.43885,0.006667,0.006667,0.006667
103,2917.31,0.44837,0.23867,0.7817,0.94314,0.79595,0.85232,0.67269,0.22047,0.11898,0.43861,0.006634,0.006634,0.006634
104,2945.56,0.44783,0.2369,0.78176,0.94211,0.80232,0.86356,0.6725,0.22207,0.12519,0.43899,0.006601,0.006601,0.006601
105,2974.05,0.44409,0.23628,0.78061,0.95162,0.79259,0.84442,0.65753,0.21976,0.11696,0.43865,0.006568,0.006568,0.006568
106,3002.31,0.44337,0.2345,0.78095,0.94233,0.79589,0.85336,0.6648,0.2203,0.12631,0.43862,0.006535,0.006535,0.006535
107,3030.64,0.4442,0.23619,0.78003,0.93825,0.79797,0.85362,0.67259,0.2193,0.1258,0.43868,0.006502,0.006502,0.006502
108,3058.92,0.4449,0.23557,0.77972,0.94911,0.8022,0.85326,0.66789,0.21817,0.13954,0.43852,0.006469,0.006469,0.006469
109,3087.19,0.44209,0.23453,0.7806,0.95258,0.79784,0.86577,0.67735,0.21591,0.11597,0.43837,0.006436,0.006436,0.006436
110,3115.45,0.44185,0.23521,0.77992,0.95719,0.8087,0.85851,0.67267,0.21734,0.11896,0.43855,0.006403,0.006403,0.006403
111,3143.87,0.43965,0.23252,0.7813,0.94937,0.80226,0.8565,0.66972,0.21875,0.11908,0.43834,0.00637,0.00637,0.00637
112,3172.18,0.44358,0.23328,0.77989,0.95774,0.80864,0.85794,0.6744,0.21703,0.1178,0.43828,0.006337,0.006337,0.006337
113,3200.39,0.43703,0.23228,0.7792,0.95762,0.79576,0.85363,0.67099,0.21778,0.11824,0.43847,0.006304,0.006304,0.006304
114,3228.65,0.4399,0.23327,0.77943,0.9609,0.79477,0.86126,0.67125,0.2164,0.12787,0.43814,0.006271,0.006271,0.006271
115,3256.9,0.43221,0.22891,0.77967,0.95444,0.79442,0.85469,0.66705,0.21509,0.12761,0.43817,0.006238,0.006238,0.006238
116,3285.18,0.43313,0.22915,0.78003,0.95343,0.80666,0.85714,0.67193,0.21446,0.12774,0.43815,0.006205,0.006205,0.006205
117,3313.68,0.43222,0.23032,0.77956,0.9645,0.79588,0.85782,0.6712,0.21331,0.13914,0.43782,0.006172,0.006172,0.006172
